alpha3,lon,lat,capacity,treatment_type
DEU,11.77,51.805,65000,tertiary
DEU,11.867,51.776,5864,tertiary
DEU,11.739,51.669,11982,tertiary
DEU,12.295,51.694,517345,tertiary
DEU,12.424,51.669,8002,tertiary
DEU,12.092,51.637,18093,tertiary
DEU,12.305,51.739,12033,tertiary
DEU,12.334,51.667,2000,tertiary
DEU,11.955,51.76,40864,tertiary
DEU,12.071,51.861,19415,tertiary
DEU,12.588,51.862,76530,tertiary
DEU,12.46,51.736,11851,tertiary
DEU,12.805,51.738,10763,tertiary
DEU,12.809,51.767,1304,tertiary
DEU,12.896,51.664,2284,secondary
DEU,13.027,51.746,3915,tertiary
DEU,12.931,51.79,50331,tertiary
DEU,13.07,51.777,1395,secondary
DEU,12.805,51.828,3726,secondary
DEU,11.92,51.525,303906,tertiary
DEU,11.829,51.162,30231,tertiary
DEU,12.178,51.092,39678,tertiary
DEU,11.652,51.272,43523,tertiary
DEU,11.702,51.216,23718,tertiary
DEU,11.774,51.197,43610,tertiary
DEU,11.728,51.146,5918,tertiary
DEU,11.923,51.083,1733,secondary
DEU,11.548,51.115,1950,secondary
DEU,11.743,51.487,50118,tertiary
DEU,11.72,51.613,10199,tertiary
DEU,11.527,51.661,30223,tertiary
DEU,11.502,51.59,3073,tertiary
DEU,11.287,51.584,762,tertiary
DEU,11.441,51.603,4215,tertiary
DEU,12.077,51.391,4553,secondary
DEU,12.05,51.3,40480,tertiary
DEU,12.162,51.349,9453,tertiary
DEU,11.927,51.312,19232,tertiary
DEU,12.034,51.327,8672,tertiary
DEU,11.955,51.407,97074,tertiary
DEU,11.821,51.552,31651,tertiary
DEU,11.9,51.655,9168,tertiary
DEU,12.155,51.533,15612,secondary
DEU,12.085,51.51,1625,tertiary
DEU,12.078,51.475,4328,tertiary
DEU,12.088,51.449,4939,tertiary
DEU,11.379,51.392,4290,tertiary
DEU,11.274,51.471,28097,tertiary
DEU,11.047,51.455,8883,tertiary
DEU,10.956,51.557,2569,secondary
DEU,10.946,51.509,1571,tertiary
DEU,11.986,51.215,88714,tertiary
DEU,12.093,51.148,8380,tertiary
DEU,11.918,51.195,6975,tertiary
DEU,12.05,51.281,18000,tertiary
DEU,11.489,51.747,39188,tertiary
DEU,11.541,51.857,25800,tertiary
DEU,11.307,51.799,10349,tertiary
DEU,11.269,51.836,3021,tertiary
DEU,11.633,51.86,32283,tertiary
DEU,11.196,52.143,8037,tertiary
DEU,11.241,52.023,33235,tertiary
DEU,11.448,52.051,8315,tertiary
DEU,11.039,52.189,1410,tertiary
DEU,11.162,52.186,1799,tertiary
DEU,11.087,52.139,1950,tertiary
DEU,11.005,52.119,1976,tertiary
DEU,11.357,52.079,1180,secondary
DEU,11.099,52.068,2698,tertiary
DEU,10.696,51.976,10000,tertiary
DEU,10.886,52.042,7772,tertiary
DEU,11.063,51.905,58037,tertiary
DEU,11.185,51.899,27532,tertiary
DEU,10.996,51.864,1713,tertiary
DEU,11.706,52.199,309973,tertiary
DEU,11.968,52.137,17038,tertiary
DEU,11.846,52.329,36325,tertiary
DEU,12.176,52.41,46790,tertiary
DEU,12.017,52.26,1627,secondary
DEU,11.753,52.114,2043,secondary
DEU,11.943,52.376,8947,tertiary
DEU,12.161,52.302,3761,tertiary
DEU,11.64,52.243,16648,tertiary
DEU,11.515,52.27,34111,tertiary
DEU,11.487,52.193,6150,tertiary
DEU,11.319,52.381,22400,tertiary
DEU,10.989,52.447,7535,tertiary
DEU,11.787,52.325,6999,tertiary
DEU,11.103,52.243,3633,tertiary
DEU,11.248,52.348,4780,tertiary
DEU,11.322,52.225,4134,secondary
DEU,11.535,52.654,21219,tertiary
DEU,11.643,52.622,8240,tertiary
DEU,11.816,52.445,6079,tertiary
DEU,11.905,52.612,92541,tertiary
DEU,12.061,52.839,7261,tertiary
DEU,11.756,52.882,4688,tertiary
DEU,11.764,52.792,7140,tertiary
DEU,11.856,52.726,2862,tertiary
DEU,12.03,52.72,1713,secondary
DEU,12.069,52.673,2256,secondary
DEU,11.99,52.575,1857,tertiary
DEU,11.973,52.533,7467,tertiary
DEU,11.749,52.498,5877,tertiary
DEU,11.192,51.809,39707,tertiary
DEU,11.077,51.755,13795,tertiary
DEU,11.265,51.731,7483,tertiary
DEU,11.127,51.642,5405,tertiary
DEU,11.064,51.62,2171,tertiary
DEU,11.697,52.029,57724,tertiary
DEU,11.815,51.916,151064,tertiary
DEU,10.863,51.866,58900,tertiary
DEU,11.001,51.793,25974,tertiary
DEU,10.834,51.748,27718,tertiary
DEU,10.658,51.917,2578,tertiary
DEU,11.2,52.465,5375,tertiary
DEU,11.388,52.539,34100,tertiary
DEU,11.079,52.634,23870,tertiary
DEU,11.157,52.875,20350,tertiary
DEU,11.469,52.842,5065,tertiary
DEU,11.261,52.824,1647,secondary
DEU,10.887,52.753,3241,tertiary
DEU,11.199,52.715,1940,tertiary
DEU,11.281,52.675,3460,tertiary
DEU,11.949,50.834,2851,tertiary
DEU,11.857,50.737,3694,tertiary
DEU,11.303,50.849,6667,tertiary
DEU,11.27,51.155,14381,tertiary
DEU,11.368,51.058,1783,secondary
DEU,11.435,50.92,1385,tertiary
DEU,11.148,51.015,4460,tertiary
DEU,11.087,51.203,8083,tertiary
DEU,11.684,51.011,1788,tertiary
DEU,11.811,50.406,3109,tertiary
DEU,11.56,50.663,1285,tertiary
DEU,12.141,50.857,5400,tertiary
DEU,10.649,51.252,934,secondary
DEU,10.337,50.784,7392,tertiary
DEU,9.949,50.76,3773,tertiary
DEU,10.253,51.058,1904,tertiary
DEU,10.089,50.971,8448,tertiary
DEU,10.403,50.994,3181,secondary
DEU,10.837,50.737,2237,tertiary
DEU,10.288,50.806,8114,tertiary
DEU,10.555,50.65,9519,tertiary
DEU,10.741,51.285,1946,tertiary
DEU,11.232,50.973,6038,tertiary
DEU,12.439,50.906,2441,tertiary
DEU,10.854,50.725,2226,tertiary
DEU,10.064,50.828,3366,tertiary
DEU,10.635,50.875,11958,tertiary
DEU,11.987,50.98,3864,tertiary
DEU,10.128,50.721,2675,tertiary
DEU,10.936,51.073,2144,tertiary
DEU,11.902,50.707,2151,tertiary
DEU,10.948,51.112,2572,tertiary
DEU,10.223,51.13,3652,tertiary
DEU,10.151,50.812,2240,tertiary
DEU,10.841,50.416,4627,tertiary
DEU,10.867,51.08,3595,tertiary
DEU,11.853,50.506,1605,tertiary
DEU,11.366,50.529,2145,tertiary
DEU,12.058,50.719,1446,tertiary
DEU,10.988,50.56,2109,tertiary
DEU,11.028,50.589,2588,tertiary
DEU,11.024,50.709,1432,tertiary
DEU,11.013,50.384,2146,tertiary
DEU,11.175,50.418,3067,tertiary
DEU,10.013,50.822,4058,tertiary
DEU,11.152,50.457,2429,tertiary
DEU,12.252,50.663,2317,tertiary
DEU,11.17,50.548,10147,tertiary
DEU,10.319,51.259,1620,secondary
DEU,10.138,51.221,3452,tertiary
DEU,12.445,51.044,80830,tertiary
DEU,11.534,51.039,35261,tertiary
DEU,10.973,50.893,75242,tertiary
DEU,10.668,51.123,23580,tertiary
DEU,10.21,50.818,32586,tertiary
DEU,10.482,51.405,15138,tertiary
DEU,10.6,51.445,20784,tertiary
DEU,10.242,51.001,74280,tertiary
DEU,11.917,50.965,16996,tertiary
DEU,10.985,51.04,333068,tertiary
DEU,10.565,50.937,15337,tertiary
DEU,12.03,50.921,151897,tertiary
DEU,10.698,50.969,75941,tertiary
DEU,12.18,50.684,23495,tertiary
DEU,10.033,51.372,59145,tertiary
DEU,11.862,50.901,18575,tertiary
DEU,10.7,50.438,23266,tertiary
DEU,11.634,50.958,182705,tertiary
DEU,11.587,50.812,12469,tertiary
DEU,10.334,51.371,13348,tertiary
DEU,10.942,50.678,42900,tertiary
DEU,10.408,50.586,31556,tertiary
DEU,10.502,51.206,49194,tertiary
DEU,11.727,50.73,9238,tertiary
DEU,10.82,51.487,71569,tertiary
DEU,10.726,50.857,26062,tertiary
DEU,11.61,50.71,25217,tertiary
DEU,11.376,50.72,44270,tertiary
DEU,11.361,50.664,43586,tertiary
DEU,11.773,50.569,12753,tertiary
DEU,10.358,50.715,49544,tertiary
DEU,12.367,50.906,33008,tertiary
DEU,10.914,51.36,26142,tertiary
DEU,11.127,51.191,18613,tertiary
DEU,12.073,50.785,10929,tertiary
DEU,10.608,50.603,69372,tertiary
DEU,11.361,50.993,78191,tertiary
DEU,12.314,51.051,13567,tertiary
DEU,11.143,50.302,41968,tertiary
DEU,10.627,50.656,25515,tertiary
DEU,12.015,50.666,22022,tertiary
DEU,11.285,51.363,9395,tertiary
DEU,10.954,51.448,7056,tertiary
DEU,11.113,51.349,11670,tertiary
DEU,10.859,51.15,3801,tertiary
DEU,10.955,51.226,5569,tertiary
DEU,10.501,51.479,499,tertiary
DEU,10.591,51.157,17657,tertiary
DEU,10.834,51.123,3797,tertiary
DEU,10.417,51.274,11474,tertiary
DEU,10.579,51.313,1723,secondary
DEU,10.602,51.159,4757,tertiary
DEU,11.193,51.317,8988,tertiary
DEU,11.442,51.286,5492,tertiary
DEU,11.419,51.272,2260,secondary
DEU,12.148,50.751,2718,tertiary
DEU,11.71,50.961,2682,tertiary
DEU,11.157,50.675,7762,tertiary
DEU,11.649,50.443,9571,tertiary
DEU,12.336,51.101,3430,tertiary
DEU,11.604,50.872,7363,tertiary
DEU,11.966,50.754,1285,tertiary
DEU,12.236,50.915,1858,tertiary
DEU,11.718,50.867,5810,tertiary
DEU,11.881,50.931,5390,tertiary
DEU,11.546,50.471,3673,secondary
DEU,11.692,51.065,3282,tertiary
DEU,11.286,50.909,8653,tertiary
DEU,11.64,51.1,4711,tertiary
DEU,11.114,51.022,2077,secondary
DEU,11.104,51.263,3130,secondary
DEU,11.221,50.866,5375,tertiary
DEU,10.997,50.672,5819,tertiary
DEU,11.098,50.78,5165,tertiary
DEU,10.998,51.155,3192,tertiary
DEU,10.518,50.886,6850,tertiary
DEU,10.619,50.807,4348,tertiary
DEU,10.436,50.479,1767,secondary
DEU,10.494,50.488,1534,secondary
DEU,10.146,50.64,2932,tertiary
DEU,11.846,50.969,1550,secondary
DEU,11.524,50.957,1942,tertiary
DEU,10.981,50.521,1309,tertiary
DEU,10.478,51.082,9424,tertiary
DEU,10.523,50.374,7223,tertiary
DEU,10.736,50.712,4000,tertiary
DEU,10.75,50.499,6600,secondary
DEU,10.607,50.513,3130,tertiary
DEU,10.813,50.253,3645,tertiary
DEU,12.022,50.691,3501,tertiary
CZE,14.624,50.078,2040,secondary
CZE,14.636,50.084,6267,secondary
CZE,14.403,49.992,888,secondary
CZE,14.594,50.051,8957,secondary
CZE,14.637,50.123,6898,tertiary
CZE,14.654,50.088,3115,tertiary
CZE,14.613,50.017,2560,secondary
CZE,14.358,49.973,2054,secondary
CZE,14.349,50.111,2032,secondary
CZE,14.398,50.117,1580000,secondary
CZE,14.431,50.151,2265,tertiary
CZE,14.545,50.165,12676,secondary
CZE,14.567,50.134,5622,tertiary
CZE,14.597,50.154,4290,secondary
CZE,14.384,49.976,6308,secondary
CZE,14.699,49.787,28020,secondary
CZE,14.67,49.735,2325,secondary
CZE,14.698,49.854,5344,secondary
CZE,14.971,49.839,2109,secondary
CZE,14.579,49.836,2917,secondary
CZE,14.549,49.848,413,secondary
CZE,14.091,49.957,23054,secondary
CZE,13.974,49.907,1981,secondary
CZE,14.659,50.193,18600,secondary
CZE,14.735,50.171,8883,secondary
CZE,14.705,50.108,6208,secondary
CZE,14.416,50.238,3715,secondary
CZE,14.693,50.106,3068,secondary
CZE,14.637,49.914,6942,secondary
CZE,15.393,49.925,5643,secondary
CZE,15.473,49.93,2739,secondary
CZE,14.325,49.963,4028,secondary
CZE,14.292,49.932,4521,secondary
CZE,14.453,49.965,2936,secondary
CZE,14.342,50.137,5182,secondary
CZE,14.266,50.078,4941,tertiary
CZE,14.236,50.066,2022,secondary
CZE,14.514,49.974,4924,secondary
CZE,14.496,49.888,2339,secondary
CZE,14.365,50.201,2014,secondary
CZE,14.384,49.85,121,secondary
CZE,14.277,49.868,4896,secondary
CZE,14.551,50.003,5070,secondary
CZE,14.507,49.935,4068,secondary
CZE,14.402,50.159,16493,secondary
CZE,14.213,50.022,8493,tertiary
CZE,14.254,49.918,2531,secondary
CZE,14.417,49.849,484,secondary
CZE,14.447,49.824,83,secondary
CZE,14.886,50.08,6726,secondary
CZE,14.184,49.783,7008,secondary
CZE,14.29,49.788,1551,secondary
CZE,13.911,49.845,4753,secondary
CZE,13.864,49.82,689,secondary
CZE,14.172,50.166,46798,secondary
CZE,14.067,50.171,2270,secondary
CZE,13.968,50.137,4455,secondary
CZE,14.121,50.171,5908,secondary
CZE,14.117,50.081,2446,secondary
CZE,15.178,50.045,35432,secondary
CZE,15.042,50.097,4731,secondary
CZE,15.345,50.034,1000,secondary
CZE,15.133,50.069,1165,secondary
CZE,14.303,50.262,45679,secondary
CZE,15.286,49.956,18598,secondary
CZE,15.064,49.893,1406,secondary
CZE,15.087,49.748,1936,secondary
CZE,14.853,50.227,6045,secondary
CZE,14.842,50.183,9302,secondary
CZE,14.455,50.385,13833,secondary
CZE,14.928,50.474,2554,secondary
CZE,15.121,50.439,1643,secondary
CZE,14.84,50.491,3630,secondary
CZE,14.815,50.285,6391,secondary
CZE,14.961,50.358,758,secondary
CZE,14.876,50.401,27279,secondary
CZE,14.895,50.421,28753,secondary
CZE,14.961,50.51,4681,secondary
CZE,14.58,50.229,4824,secondary
CZE,14.524,50.28,101734,tertiary
CZE,15.032,50.178,26862,secondary
CZE,14.975,50.153,3890,secondary
CZE,15.302,50.211,2999,secondary
CZE,15.105,50.154,51456,secondary
CZE,13.967,49.547,1812,secondary
CZE,14.087,49.701,2538,tertiary
CZE,13.976,49.798,1848,secondary
CZE,14.054,49.631,1123,secondary
CZE,13.981,49.708,36127,tertiary
CZE,13.879,49.598,5092,secondary
CZE,13.908,50.153,4040,secondary
CZE,13.748,50.094,26436,tertiary
CZE,14.586,49.9,3503,secondary
CZE,14.874,49.991,1002,secondary
CZE,14.86,49.999,10,secondary
CZE,14.716,49.926,3068,secondary
CZE,14.643,50.004,13318,secondary
CZE,14.641,49.914,40123,secondary
CZE,14.428,49.665,15064,tertiary
CZE,14.528,49.578,1610,secondary
CZE,14.11,50.234,9733,secondary
CZE,14.242,50.284,1836,secondary
CZE,14.903,49.714,11805,secondary
CZE,14.913,49.699,1635,secondary
CZE,14.636,49.646,10745,secondary
CZE,13.899,49.415,4873,tertiary
CZE,14.457,49.059,1000,secondary
CZE,14.432,49.049,1701,secondary
CZE,14.451,49.017,134209,secondary
CZE,14.615,49.013,3231,secondary
CZE,14.368,49.06,4307,secondary
CZE,14.332,48.815,73335,secondary
CZE,14.026,48.759,4283,secondary
CZE,14.263,48.62,1452,tertiary
CZE,14.313,48.618,1711,secondary
CZE,15.423,49.073,4057,secondary
CZE,15.36,48.988,1804,secondary
CZE,15.286,49.179,5215,tertiary
CZE,15.01,49.128,78130,tertiary
CZE,14.851,49.18,874,secondary
CZE,15.096,49.025,2394,secondary
CZE,15.064,49.223,1982,tertiary
CZE,14.501,48.75,7083,tertiary
CZE,14.436,48.813,4504,tertiary
CZE,14.392,49.44,7241,secondary
CZE,14.156,49.321,27771,secondary
CZE,14.235,49.205,15316,secondary
CZE,14.204,49.055,1325,secondary
CZE,14.011,49.021,8577,tertiary
CZE,13.897,48.899,2725,tertiary
CZE,14.7,49.269,8922,secondary
CZE,14.714,49.205,15770,tertiary
CZE,13.928,49.26,33823,secondary
CZE,13.89,49.175,2885,secondary
CZE,14.473,49.295,4713,secondary
CZE,14.678,49.399,90490,secondary
CZE,14.796,49.407,1375,secondary
CZE,14.637,49.41,19943,tertiary
CZE,14.812,49.538,1472,secondary
CZE,14.641,48.886,2311,secondary
CZE,14.783,48.801,2408,secondary
CZE,14.628,48.84,2798,secondary
CZE,14.757,49.034,17782,secondary
CZE,14.978,48.771,4082,secondary
CZE,14.885,48.906,1900,secondary
CZE,14.405,49.23,3312,secondary
CZE,13.783,49.061,4444,secondary
CZE,14.192,49.147,10521,tertiary
CZE,13.538,49.585,3032,secondary
CZE,12.959,49.432,16523,secondary
CZE,13.027,49.389,2657,secondary
CZE,13.704,49.318,4158,secondary
CZE,12.952,49.532,4131,secondary
CZE,13.074,49.555,2513,secondary
CZE,13.266,49.411,78675,tertiary
CZE,13.148,49.301,3620,secondary
CZE,13.387,49.895,2309,secondary
CZE,13.481,49.979,4345,secondary
CZE,13.58,49.493,1669,secondary
CZE,13.389,49.852,1604,secondary
CZE,13.351,49.837,2154,secondary
CZE,13.262,49.695,3162,secondary
CZE,13.249,49.771,2251,secondary
CZE,13.252,49.725,8797,tertiary
CZE,13.397,49.824,3186,secondary
CZE,13.373,49.816,261,secondary
CZE,13.413,49.764,381770,secondary
CZE,13.464,49.703,3103,secondary
CZE,13.508,49.683,1153,secondary
CZE,13.294,49.631,1320,secondary
CZE,13.342,49.573,6313,tertiary
CZE,13.636,49.721,1778,secondary
CZE,13.671,49.712,1586,secondary
CZE,13.579,49.746,9347,secondary
CZE,13.755,49.727,1197,secondary
CZE,13.775,49.858,1009,secondary
CZE,13.292,49.661,7428,secondary
CZE,13.097,49.601,7238,secondary
CZE,13.214,49.649,1982,secondary
CZE,13.169,49.639,3294,secondary
CZE,13.005,49.75,14386,secondary
CZE,13.55,49.251,13350,secondary
CZE,12.784,49.711,1873,secondary
CZE,12.721,49.891,5233,secondary
CZE,12.74,49.86,3425,secondary
CZE,12.654,49.793,14818,secondary
CZE,12.186,50.238,15683,secondary
CZE,12.184,50.304,1292,secondary
CZE,12.388,50.087,30236,secondary
CZE,12.414,50.243,1599,tertiary
CZE,12.371,50.168,1385,secondary
CZE,12.9,50.24,80220,secondary
CZE,12.737,50.317,5117,secondary
CZE,12.793,50.27,3271,secondary
CZE,12.721,49.891,2686,secondary
CZE,13.17,50.089,2122,secondary
CZE,12.521,50.31,3967,secondary
CZE,12.571,50.296,1377,secondary
CZE,12.858,49.979,1370,secondary
CZE,12.726,49.933,19165,tertiary
CZE,12.931,50.354,3433,secondary
CZE,13.008,50.184,11745,secondary
CZE,12.639,50.147,1434,secondary
CZE,12.526,50.174,3374,secondary
CZE,12.8,50.144,8604,secondary
CZE,12.752,50.237,13539,secondary
CZE,12.529,50.124,2490,secondary
CZE,12.759,50.191,1375,secondary
CZE,12.671,50.183,21672,secondary
CZE,13.774,50.557,11942,secondary
CZE,14.279,50.738,1432,secondary
CZE,14.182,50.743,20523,secondary
CZE,14.151,50.778,3465,secondary
CZE,13.464,50.503,34847,secondary
CZE,13.447,50.445,35849,secondary
CZE,13.28,50.37,24853,secondary
CZE,13.131,50.489,13470,secondary
DEU,13.032,50.503,2518,secondary
CZE,14.154,50.498,1464,secondary
CZE,14.12,50.531,48085,secondary
CZE,14.363,50.463,256255,tertiary
CZE,14.35,50.577,1070,secondary
CZE,13.599,50.552,17969,secondary
CZE,13.605,50.549,1503,secondary
CZE,13.493,50.588,1629,secondary
CZE,13.656,50.612,513,secondary
CZE,13.811,50.365,27023,secondary
CZE,13.705,50.357,2364,secondary
CZE,14.057,50.407,1387,secondary
CZE,13.709,50.453,826,secondary
CZE,13.672,50.507,67895,secondary
CZE,13.696,50.509,98,secondary
CZE,13.435,50.178,827,secondary
CZE,13.413,50.231,5804,secondary
CZE,14.256,50.431,10167,secondary
CZE,14.287,50.977,180,secondary
CZE,14.593,50.988,312,secondary
DEU,14.569,50.996,937,secondary
CZE,14.479,50.917,1494,secondary
CZE,14.354,50.966,795,secondary
CZE,14.458,51.015,3326,secondary
CZE,14.338,50.991,1291,secondary
CZE,13.87,50.624,57464,secondary
CZE,13.779,50.598,12773,secondary
CZE,14.068,50.624,208,secondary
CZE,14.001,50.694,300,secondary
CZE,13.947,50.694,2634,secondary
CZE,14.101,50.665,84093,secondary
CZE,14.045,50.642,308,secondary
DEU,14.652,50.905,19706,secondary
CZE,13.553,50.332,24791,secondary
CZE,14.514,50.677,27578,secondary
CZE,14.626,50.592,3617,tertiary
CZE,14.781,50.693,148,secondary
CZE,14.792,50.696,2520,secondary
CZE,14.739,50.631,4266,secondary
CZE,15.062,50.921,6830,secondary
CZE,15.22,50.93,2371,secondary
CZE,15.14,50.689,510,secondary
CZE,15.421,50.718,3297,secondary
CZE,15.503,50.624,4587,tertiary
CZE,14.991,50.655,1393,secondary
CZE,14.788,50.691,416,secondary
CZE,14.786,50.696,5581,secondary
CZE,14.949,50.815,2883,secondary
CZE,14.763,50.765,1652,secondary
CZE,15.032,50.782,116074,secondary
CZE,14.65,50.766,1629,tertiary
CZE,14.538,50.75,6514,tertiary
CZE,15.385,50.525,3213,secondary
CZE,15.314,50.614,6339,secondary
CZE,15.254,50.732,1054,secondary
CZE,15.316,50.712,1289,secondary
CZE,15.314,50.733,3725,secondary
CZE,15.145,50.579,17131,secondary
CZE,15.242,50.641,2382,secondary
CZE,16.341,50.568,11642,tertiary
CZE,16.254,50.622,1121,secondary
CZE,16.125,50.295,11933,secondary
CZE,16.081,50.269,10080,secondary
CZE,15.823,50.422,17574,secondary
CZE,15.625,50.354,11557,secondary
CZE,15.462,50.147,3205,secondary
CZE,15.806,50.176,117337,tertiary
CZE,15.865,50.294,1862,secondary
CZE,15.909,50.336,4817,tertiary
CZE,15.355,50.419,24468,secondary
CZE,15.259,50.328,1239,secondary
CZE,15.584,50.414,4135,secondary
CZE,15.165,50.464,1654,secondary
CZE,16.088,50.106,593,secondary
CZE,16.275,50.105,12080,secondary
CZE,16.188,50.122,6121,secondary
CZE,16.04,50.155,1981,secondary
CZE,16.021,50.389,8264,secondary
CZE,16.154,50.393,41278,secondary
CZE,16.079,50.47,3264,secondary
CZE,16.222,50.524,5995,secondary
CZE,15.486,50.518,9448,secondary
CZE,16.116,50.345,11780,tertiary
CZE,15.498,50.237,9299,secondary
CZE,16.471,50.155,1278,secondary
CZE,16.289,50.172,70,secondary
CZE,16.236,50.201,1109,secondary
CZE,16.256,50.148,5542,secondary
CZE,15.974,50.553,33109,tertiary
CZE,16.061,50.511,5453,secondary
CZE,16.025,50.499,1777,secondary
CZE,15.909,50.676,2375,tertiary
CZE,15.737,50.522,1936,secondary
CZE,15.612,50.591,11876,secondary
CZE,16.439,49.923,15866,secondary
CZE,15.888,49.75,36478,tertiary
CZE,15.975,50.074,8192,tertiary
CZE,15.68,49.959,1687,secondary
CZE,15.945,49.91,3141,secondary
CZE,15.809,49.965,16109,secondary
CZE,15.988,49.85,2497,secondary
CZE,15.566,49.867,3415,secondary
CZE,16.744,50.014,4298,secondary
CZE,16.733,50.082,1373,secondary
CZE,16.621,49.903,20060,secondary
CZE,16.271,49.832,407,secondary
CZE,16.291,49.883,11479,secondary
CZE,16.723,49.636,4919,secondary
CZE,16.718,49.708,745,secondary
CZE,16.718,49.753,11006,tertiary
CZE,15.903,50.04,746,secondary
CZE,15.786,50.156,2685,secondary
CZE,15.684,50.042,121734,tertiary
CZE,16.251,49.711,21336,secondary
CZE,15.556,50.046,4248,secondary
CZE,15.409,50.039,1037,secondary
CZE,16.474,49.747,15853,tertiary
CZE,16.473,50.007,1264,secondary
CZE,16.389,49.985,10752,secondary
CZE,16.199,50.009,22236,secondary
CZE,16.147,49.97,7696,secondary
CZE,16.584,50.019,500,secondary
CZE,16.49,50.03,8211,secondary
CZE,16.434,50.081,2009,secondary
CZE,16.456,50.092,2511,secondary
CZE,16.273,49.522,8167,secondary
CZE,15.47,49.833,1273,secondary
CZE,15.539,49.614,79100,secondary
CZE,15.729,49.571,18620,tertiary
CZE,15.359,49.557,31467,tertiary
CZE,15.682,49.727,9867,tertiary
CZE,15.683,49.313,645,secondary
CZE,15.609,49.404,78727,secondary
CZE,15.727,49.367,2061,secondary
CZE,15.711,49.491,3275,secondary
CZE,15.48,49.298,9135,secondary
CZE,15.58,48.998,2758,secondary
CZE,15.82,49.061,11704,secondary
CZE,16.156,49.203,2877,secondary
CZE,16.071,49.548,9941,secondary
CZE,15.024,49.463,5149,secondary
CZE,15.075,49.286,3740,secondary
CZE,15.224,49.441,45601,tertiary
CZE,15.231,49.253,3885,tertiary
CZE,15.175,49.247,4960,tertiary
CZE,15.265,49.7,2799,secondary
CZE,15.376,49.659,4931,secondary
CZE,15.465,49.169,4051,secondary
CZE,16.069,49.092,2089,tertiary
CZE,15.898,49.09,9911,secondary
CZE,15.913,49.213,43305,secondary
CZE,15.779,49.238,1647,secondary
CZE,16.234,49.294,5411,secondary
CZE,16.03,49.342,15026,secondary
CZE,15.918,49.562,28269,secondary
CZE,16.667,49.286,5044,secondary
CZE,16.648,49.346,14030,secondary
CZE,16.596,49.418,1335,secondary
CZE,16.761,49.335,1367,tertiary
CZE,16.639,49.401,5756,secondary
CZE,16.641,49.472,8007,secondary
CZE,16.51,49.497,1191,secondary
CZE,16.572,49.542,1062,secondary
CZE,16.53,49.453,937,secondary
CZE,16.422,49.55,5388,secondary
CZE,16.693,49.612,4734,secondary
CZE,16.627,49.124,416026,tertiary
CZE,16.891,48.746,42419,secondary
CZE,16.96,48.718,1570,secondary
CZE,16.806,48.818,3497,secondary
CZE,17.001,48.814,689,secondary
CZE,17.034,48.798,631,secondary
CZE,16.85,48.823,1990,secondary
CZE,16.827,48.85,3543,secondary
CZE,16.994,48.753,755,secondary
CZE,16.75,48.749,6082,secondary
CZE,16.895,48.847,8762,secondary
CZE,16.981,49.151,5144,secondary
CZE,16.945,48.894,7474,secondary
CZE,17.038,48.86,1197,secondary
CZE,17.085,48.913,3889,secondary
SVK,17.116,48.84,51791,secondary
CZE,17.056,48.81,1724,secondary
CZE,17.049,48.905,2473,secondary
CZE,16.985,48.832,1742,secondary
CZE,17.176,48.92,1998,secondary
CZE,16.749,48.931,5730,secondary
CZE,16.891,48.994,1800,secondary
CZE,16.874,48.93,2401,secondary
CZE,16.82,48.89,4954,secondary
CZE,16.479,49.062,3189,secondary
CZE,16.392,49.097,19303,secondary
CZE,16.447,49.278,3085,secondary
CZE,17.299,48.971,14329,secondary
CZE,17.092,48.963,10622,secondary
CZE,17.125,48.956,4842,secondary
CZE,17.09,48.962,3900,secondary
CZE,17.026,49.05,709,secondary
CZE,16.616,48.797,10675,secondary
CZE,16.342,48.935,817,secondary
CZE,16.305,49.051,765,secondary
CZE,16.308,49.053,4203,tertiary
CZE,16.533,48.981,3657,secondary
CZE,16.408,49.174,15000,secondary
CZE,16.357,49.153,3500,secondary
