ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
GUM,Guam,total,Drinking water,2022,0,0,Limited service
GUM,Guam,total,Drinking water,2022,0,0,Surface water
GUM,Guam,total,Drinking water,2022,99.05979,170158.96665,Safely managed service
GUM,Guam,total,Sanitation,2022,0.80167,1377.0549,Unimproved
GUM,Guam,total,Drinking water,2022,0.3048,523.56715,Unimproved
GUY,Guyana,total,Drinking water,2022,95.85974,775242.61891,At least basic
GUY,Guyana,rural,Drinking water,2022,95.80305,565422.01033,At least basic
GUY,Guyana,urban,Drinking water,2022,96.01281,209820.59091,At least basic
GUY,Guyana,total,Hygiene,2022,83.47258,675064.43979,Basic service
GUY,Guyana,rural,Hygiene,2022,85.41462,504110.28092,Basic service
GUY,Guyana,urban,Hygiene,2022,78.22773,170954.14318,Basic service
GUY,Guyana,total,Sanitation,2022,46.76969,378238.62417,Basic service
GUY,Guyana,rural,Sanitation,2022,42.21169,249130.01433,Basic service
GUY,Guyana,urban,Sanitation,2022,59.07943,129108.61954,Basic service
GUY,Guyana,total,Hygiene,2022,10.26445,83011.2795,Limited service
GUY,Guyana,rural,Hygiene,2022,8.45974,49928.74169,Limited service
GUY,Guyana,urban,Hygiene,2022,15.1384,33082.53619,Limited service
GUY,Guyana,total,Sanitation,2022,8.31902,67278.08492,Limited service
GUY,Guyana,rural,Sanitation,2022,9.36567,55275.41387,Limited service
GUY,Guyana,urban,Sanitation,2022,5.49236,12002.66935,Limited service
GUY,Guyana,total,Drinking water,2022,2.46864,19964.51694,Limited service
GUY,Guyana,rural,Drinking water,2022,1.90636,11251.15748,Limited service
GUY,Guyana,urban,Drinking water,2022,3.98719,8713.35909,Limited service
GUY,Guyana,total,Hygiene,2022,6.26297,50650.28195,No handwashing facility
GUY,Guyana,rural,Hygiene,2022,6.12564,36153.03759,No handwashing facility
GUY,Guyana,urban,Hygiene,2022,6.63388,14497.27093,No handwashing facility
GUY,Guyana,total,Sanitation,2022,0.29003,2345.56565,Open defecation
GUY,Guyana,rural,Sanitation,2022,0.3795,2239.75434,Open defecation
GUY,Guyana,urban,Sanitation,2022,0.04842,105.81124,Open defecation
GUY,Guyana,total,Drinking water,2022,0.79822,6455.42444,Surface water
GUY,Guyana,rural,Drinking water,2022,1.09378,6455.42425,Surface water
GUY,Guyana,urban,Drinking water,2022,0,0,Surface water
GUY,Guyana,total,Sanitation,2022,44.21952,357614.73927,Safely managed service
GUY,Guyana,rural,Sanitation,2022,47.96216,283068.86289,Safely managed service
GUY,Guyana,urban,Sanitation,2022,34.1118,74545.86765,Safely managed service
GUY,Guyana,total,Sanitation,2022,0.40174,3248.97192,Unimproved
GUY,Guyana,rural,Sanitation,2022,0.08099,478.02105,Unimproved
GUY,Guyana,urban,Sanitation,2022,1.26799,2770.97928,Unimproved
GUY,Guyana,total,Drinking water,2022,0.8734,7063.4397,Unimproved
GUY,Guyana,rural,Drinking water,2022,1.19681,7063.46793,Unimproved
GUY,Guyana,urban,Drinking water,2022,0,0,Unimproved
HKG,"China, Hong Kong SAR",total,Sanitation,2022,0,0,Basic service
HKG,"China, Hong Kong SAR",urban,Sanitation,2022,0,0,Basic service
HKG,"China, Hong Kong SAR",total,Drinking water,2022,0,0,Basic service
HKG,"China, Hong Kong SAR",urban,Drinking water,2022,0,0,Basic service
HKG,"China, Hong Kong SAR",total,Sanitation,2022,0,0,Limited service
HKG,"China, Hong Kong SAR",urban,Sanitation,2022,0,0,Limited service
HKG,"China, Hong Kong SAR",total,Drinking water,2022,0,0,Limited service
HKG,"China, Hong Kong SAR",urban,Drinking water,2022,0,0,Limited service
HKG,"China, Hong Kong SAR",total,Sanitation,2022,0,0,Open defecation
HKG,"China, Hong Kong SAR",urban,Sanitation,2022,0,0,Open defecation
HKG,"China, Hong Kong SAR",total,Drinking water,2022,0,0,Surface water
HKG,"China, Hong Kong SAR",urban,Drinking water,2022,0,0,Surface water
HKG,"China, Hong Kong SAR",total,Sanitation,2022,96.50417,7227067.30944,Safely managed service
HKG,"China, Hong Kong SAR",urban,Sanitation,2022,96.50417,7227067.30944,Safely managed service
HKG,"China, Hong Kong SAR",total,Drinking water,2022,100,7488865,Safely managed service
HKG,"China, Hong Kong SAR",urban,Drinking water,2022,100,7488865,Safely managed service
HKG,"China, Hong Kong SAR",total,Sanitation,2022,3.49583,261797.69056,Unimproved
HKG,"China, Hong Kong SAR",urban,Sanitation,2022,3.49583,261797.69056,Unimproved
HKG,"China, Hong Kong SAR",total,Drinking water,2022,0,0,Unimproved
HKG,"China, Hong Kong SAR",urban,Drinking water,2022,0,0,Unimproved
HND,Honduras,total,Hygiene,2022,84.96356,8864129.32682,Basic service
HND,Honduras,rural,Hygiene,2022,84.32535,3554208.44243,Basic service
HND,Honduras,urban,Hygiene,2022,85.39617,5309920.58404,Basic service
HND,Honduras,total,Sanitation,2022,31.79094,3316703.79511,Basic service
HND,Honduras,rural,Sanitation,2022,8.88748,374596.08731,Basic service
HND,Honduras,urban,Sanitation,2022,47.3161,2942107.5936,Basic service
HND,Honduras,total,Drinking water,2022,30.5973,3192173.22953,Basic service
HND,Honduras,rural,Drinking water,2022,45.07875,1900013.0544,Basic service
HND,Honduras,urban,Drinking water,2022,20.78101,1292160.19767,Basic service
HND,Honduras,total,Hygiene,2022,14.60137,1523340.14808,Limited service
HND,Honduras,rural,Hygiene,2022,14.59773,615276.18078,Limited service
HND,Honduras,urban,Hygiene,2022,14.60383,908063.91596,Limited service
HND,Honduras,total,Sanitation,2022,8.80962,919094.89666,Limited service
HND,Honduras,rural,Sanitation,2022,8.7243,367718.43739,Limited service
HND,Honduras,urban,Sanitation,2022,8.86745,551376.42808,Limited service
HND,Honduras,total,Drinking water,2022,1.05976,110563.18395,Limited service
HND,Honduras,rural,Drinking water,2022,1.4673,61844.87827,Limited service
HND,Honduras,urban,Drinking water,2022,0.78351,48718.30301,Limited service
HND,Honduras,total,Hygiene,2022,0.43507,45390.52467,No handwashing facility
HND,Honduras,rural,Hygiene,2022,1.07692,45390.8788,No handwashing facility
HND,Honduras,urban,Hygiene,2022,0,0,No handwashing facility
HND,Honduras,total,Sanitation,2022,4.15041,433006.58622,Open defecation
HND,Honduras,rural,Sanitation,2022,8.38823,353553.25515,Open defecation
HND,Honduras,urban,Sanitation,2022,1.2778,79453.32741,Open defecation
HND,Honduras,total,Drinking water,2022,0,0,Surface water
HND,Honduras,rural,Drinking water,2022,0,0,Surface water
HND,Honduras,urban,Drinking water,2022,0,0,Surface water
HND,Honduras,total,Sanitation,2022,52.60606,5488316.16171,Safely managed service
HND,Honduras,rural,Sanitation,2022,70.52318,2972464.31959,Safely managed service
HND,Honduras,urban,Sanitation,2022,40.46089,2515851.7034,Safely managed service
HND,Honduras,total,Drinking water,2022,65.2068,6802933.83524,Safely managed service
HND,Honduras,rural,Drinking water,2022,45.69121,1925827.56676,Safely managed service
HND,Honduras,urban,Drinking water,2022,78.43548,4877105.9889,Safely managed service
HND,Honduras,total,Sanitation,2022,2.64298,275738.56309,Unimproved
HND,Honduras,rural,Sanitation,2022,3.47681,146543.40499,Unimproved
HND,Honduras,urban,Sanitation,2022,2.07777,129195.50252,Unimproved
HND,Honduras,total,Drinking water,2022,3.13615,327189.72304,Unimproved
HND,Honduras,rural,Drinking water,2022,7.76275,327190.07551,Unimproved
HND,Honduras,urban,Drinking water,2022,0,0,Unimproved
HRV,Croatia,urban,Drinking water,2022,3.45,80951.97412,Basic service
HRV,Croatia,urban,Drinking water,2022,0,0,Limited service
HRV,Croatia,urban,Drinking water,2022,0,0,Surface water
HRV,Croatia,urban,Drinking water,2022,96.55,2265482.027,Safely managed service
HRV,Croatia,urban,Drinking water,2022,0,0,Unimproved
HTI,Haiti,total,Sanitation,2022,37.47588,4341579.06718,At least basic
HTI,Haiti,rural,Sanitation,2022,25.44887,1214089.79001,At least basic
HTI,Haiti,urban,Sanitation,2022,45.89601,3127489.26688,At least basic
HTI,Haiti,total,Drinking water,2022,67.41888,7810475.0976,At least basic
HTI,Haiti,rural,Drinking water,2022,42.8457,2044040.45712,At least basic
HTI,Haiti,urban,Drinking water,2022,84.62262,5766434.62805,At least basic
HTI,Haiti,total,Hygiene,2022,22.58268,2616203.15003,Basic service
HTI,Haiti,rural,Hygiene,2022,15.46311,737698.58419,Basic service
HTI,Haiti,urban,Hygiene,2022,27.56712,1878504.55938,Basic service
HTI,Haiti,total,Hygiene,2022,68.76958,7966953.04984,Limited service
HTI,Haiti,rural,Hygiene,2022,70.50933,3363789.7926,Limited service
HTI,Haiti,urban,Hygiene,2022,67.55157,4603163.18918,Limited service
HTI,Haiti,total,Sanitation,2022,28.81228,3337901.5173,Limited service
HTI,Haiti,rural,Sanitation,2022,17.18286,819742.7889,Limited service
HTI,Haiti,urban,Sanitation,2022,36.95406,2518158.72543,Limited service
HTI,Haiti,total,Drinking water,2022,9.71013,1124918.56835,Limited service
HTI,Haiti,rural,Drinking water,2022,13.25599,632403.56833,Limited service
HTI,Haiti,urban,Drinking water,2022,7.22767,492514.98359,Limited service
HTI,Haiti,total,Hygiene,2022,8.64774,1001839.82285,No handwashing facility
HTI,Haiti,rural,Hygiene,2022,14.02756,669213.11749,No handwashing facility
HTI,Haiti,urban,Hygiene,2022,4.88131,332626.74043,No handwashing facility
HTI,Haiti,total,Sanitation,2022,17.72909,2053913.94214,Open defecation
HTI,Haiti,rural,Sanitation,2022,31.45529,1500638.19651,Open defecation
HTI,Haiti,urban,Sanitation,2022,8.11934,553275.70065,Open defecation
HTI,Haiti,total,Drinking water,2022,0,0,Surface water
HTI,Haiti,rural,Drinking water,2022,0,0,Surface water
HTI,Haiti,urban,Drinking water,2022,0,0,Surface water
HTI,Haiti,total,Sanitation,2022,15.98275,1851601.47337,Unimproved
HTI,Haiti,rural,Sanitation,2022,25.91298,1236230.72458,Unimproved
HTI,Haiti,urban,Sanitation,2022,9.03059,615370.80704,Unimproved
HTI,Haiti,total,Drinking water,2022,22.87098,2649602.33405,Unimproved
HTI,Haiti,rural,Drinking water,2022,43.89831,2094257.47455,Unimproved
HTI,Haiti,urban,Drinking water,2022,8.1497,555344.88836,Unimproved
HUN,Hungary,total,Sanitation,2022,10.13809,1010494.85905,Basic service
HUN,Hungary,rural,Sanitation,2022,17.88399,489274.86728,Basic service
HUN,Hungary,urban,Sanitation,2022,7.20765,521219.95865,Basic service
HUN,Hungary,total,Drinking water,2022,0,0,Basic service
HUN,Hungary,rural,Drinking water,2022,0,0,Basic service
HUN,Hungary,urban,Drinking water,2022,0,0,Basic service
HUN,Hungary,total,Sanitation,2022,2.02126,201465.61325,Limited service
HUN,Hungary,rural,Sanitation,2022,1.43014,39126.23157,Limited service
HUN,Hungary,urban,Sanitation,2022,2.2449,162339.38061,Limited service
HUN,Hungary,total,Drinking water,2022,0,0,Limited service
HUN,Hungary,rural,Drinking water,2022,0,0,Limited service
HUN,Hungary,urban,Drinking water,2022,0,0,Limited service
HUN,Hungary,total,Sanitation,2022,0,0,Open defecation
HUN,Hungary,rural,Sanitation,2022,0,0,Open defecation
HUN,Hungary,urban,Sanitation,2022,0,0,Open defecation
HUN,Hungary,total,Drinking water,2022,0,0,Surface water
HUN,Hungary,rural,Drinking water,2022,0,0,Surface water
HUN,Hungary,urban,Drinking water,2022,0,0,Surface water
HUN,Hungary,total,Sanitation,2022,87.84065,8755347.66314,Safely managed service
HUN,Hungary,rural,Sanitation,2022,80.68587,2207425.40634,Safely managed service
HUN,Hungary,urban,Sanitation,2022,90.54745,6547922.17709,Safely managed service
HUN,Hungary,total,Drinking water,2022,100,9967308,Safely managed service
HUN,Hungary,rural,Drinking water,2022,100,2735826.5,Safely managed service
HUN,Hungary,urban,Drinking water,2022,100,7231481.5,Safely managed service
HUN,Hungary,total,Sanitation,2022,0,0,Unimproved
HUN,Hungary,rural,Sanitation,2022,0,0,Unimproved
HUN,Hungary,urban,Sanitation,2022,0,0,Unimproved
HUN,Hungary,total,Drinking water,2022,0,0,Unimproved
HUN,Hungary,rural,Drinking water,2022,0,0,Unimproved
HUN,Hungary,urban,Drinking water,2022,0,0,Unimproved
IDN,Indonesia,total,Sanitation,2022,88.15688,242873386.47912,At least basic
IDN,Indonesia,rural,Sanitation,2022,83.56946,96850657.13046,At least basic
IDN,Indonesia,urban,Sanitation,2022,91.48782,146022736.60114,At least basic
IDN,Indonesia,total,Hygiene,2022,78.98522,217605342.06171,Basic service
IDN,Indonesia,rural,Hygiene,2022,75.87945,87938520.02349,Basic service
IDN,Indonesia,urban,Hygiene,2022,81.24033,129666828.50445,Basic service
IDN,Indonesia,total,Drinking water,2022,63.84103,175882882.30479,Basic service
IDN,Indonesia,rural,Drinking water,2022,64.0351,74211808.68677,Basic service
IDN,Indonesia,urban,Drinking water,2022,63.70011,101671075.11506,Basic service
IDN,Indonesia,total,Hygiene,2022,21.01478,57895993.87579,Limited service
IDN,Indonesia,rural,Hygiene,2022,24.12055,27953879.97651,Limited service
IDN,Indonesia,urban,Hygiene,2022,18.75967,29942115.49555,Limited service
IDN,Indonesia,total,Sanitation,2022,6.57326,18109427.2234,Limited service
IDN,Indonesia,rural,Sanitation,2022,7.51334,8707389.32205,Limited service
IDN,Indonesia,urban,Sanitation,2022,5.89067,9402038.40163,Limited service
IDN,Indonesia,total,Drinking water,2022,0.86599,2385821.65953,Limited service
IDN,Indonesia,rural,Drinking water,2022,1.21416,1407122.36376,Limited service
IDN,Indonesia,urban,Drinking water,2022,0.61319,978699.3546,Limited service
IDN,Indonesia,total,Hygiene,2022,0,3.0625,No handwashing facility
IDN,Indonesia,rural,Hygiene,2022,0,0,No handwashing facility
IDN,Indonesia,urban,Hygiene,2022,0,0,No handwashing facility
IDN,Indonesia,total,Sanitation,2022,4.18901,11540790.45135,Open defecation
IDN,Indonesia,rural,Sanitation,2022,6.9571,8062749.41443,Open defecation
IDN,Indonesia,urban,Sanitation,2022,2.1791,3478041.28727,Open defecation
IDN,Indonesia,total,Drinking water,2022,0.83251,2293564.8996,Surface water
IDN,Indonesia,rural,Drinking water,2022,1.89918,2200999.83077,Surface water
IDN,Indonesia,urban,Drinking water,2022,0.05799,92565.10228,Surface water
IDN,Indonesia,total,Drinking water,2022,30.26617,83383694.5642,Safely managed service
IDN,Indonesia,rural,Drinking water,2022,24.2559,28110742.80099,Safely managed service
IDN,Indonesia,urban,Drinking water,2022,34.63024,55272954.39318,Safely managed service
IDN,Indonesia,total,Sanitation,2022,1.08084,2977734.84613,Unimproved
IDN,Indonesia,rural,Sanitation,2022,1.9601,2271604.13306,Unimproved
IDN,Indonesia,urban,Sanitation,2022,0.44241,706127.70995,Unimproved
IDN,Indonesia,total,Drinking water,2022,4.19431,11555376.86017,Unimproved
IDN,Indonesia,rural,Drinking water,2022,8.59566,9961721.9368,Unimproved
IDN,Indonesia,urban,Drinking water,2022,0.99847,1593652.06008,Unimproved
IMN,Isle of Man,total,Sanitation,2022,15.17857,12828.77702,Basic service
IMN,Isle of Man,total,Drinking water,2022,0.17402,147.08016,Basic service
IMN,Isle of Man,total,Sanitation,2022,0,0,Limited service
IMN,Isle of Man,total,Drinking water,2022,0,0,Limited service
IMN,Isle of Man,total,Sanitation,2022,0,0,Open defecation
IMN,Isle of Man,total,Drinking water,2022,0,0,Surface water
IMN,Isle of Man,total,Sanitation,2022,84.82143,71690.22321,Safely managed service
IMN,Isle of Man,total,Drinking water,2022,99.70983,84273.75239,Safely managed service
IMN,Isle of Man,total,Sanitation,2022,0,0,Unimproved
IMN,Isle of Man,total,Drinking water,2022,0.11615,98.16746,Unimproved
IND,India,total,Drinking water,2022,93.2991,1322209756.07335,At least basic
IND,India,urban,Drinking water,2022,95.76063,486816735.7685,At least basic
IND,India,total,Hygiene,2022,76.26479,1080804188.66674,Basic service
IND,India,rural,Hygiene,2022,69.96358,635832375.98343,Basic service
IND,India,urban,Hygiene,2022,87.5294,444971783.8061,Basic service
IND,India,total,Sanitation,2022,26.24863,371988496.00064,Basic service
IND,India,rural,Sanitation,2022,17.45668,158647148.46753,Basic service
IND,India,urban,Sanitation,2022,41.9659,213341336.98021,Basic service
IND,India,rural,Drinking water,2022,25.90539,235429391.1636,Basic service
IND,India,total,Hygiene,2022,20.27995,287402077.58415,Limited service
IND,India,rural,Hygiene,2022,26.16493,237788147.3961,Limited service
IND,India,urban,Hygiene,2022,9.75944,49613924.67276,Limited service
IND,India,total,Sanitation,2022,10.50521,148877078.17545,Limited service
IND,India,rural,Sanitation,2022,8.13838,73961978.06908,Limited service
IND,India,urban,Sanitation,2022,14.73638,74915095.69971,Limited service
IND,India,total,Drinking water,2022,4.17892,59222469.91911,Limited service
IND,India,rural,Drinking water,2022,5.11644,46498447.87208,Limited service
IND,India,urban,Drinking water,2022,2.50291,12724020.8318,Limited service
IND,India,total,Hygiene,2022,3.45525,48966906.82072,No handwashing facility
IND,India,rural,Hygiene,2022,3.87149,35184276.13298,No handwashing facility
IND,India,urban,Hygiene,2022,2.71115,13782643.98082,No handwashing facility
IND,India,total,Sanitation,2022,11.10436,157367965.36665,Open defecation
IND,India,rural,Sanitation,2022,17.00564,154548112.06998,Open defecation
IND,India,urban,Sanitation,2022,0.55469,2819851.04338,Open defecation
IND,India,total,Drinking water,2022,0.54043,7658822.47085,Surface water
IND,India,rural,Drinking water,2022,0.68961,6267182.75795,Surface water
IND,India,urban,Drinking water,2022,0.27375,1391639.56374,Surface water
IND,India,total,Sanitation,2022,52.13993,738913144.26582,Safely managed service
IND,India,rural,Sanitation,2022,57.3993,521647566.86053,Safely managed service
IND,India,urban,Sanitation,2022,42.73782,217265560.40068,Safely managed service
IND,India,rural,Drinking water,2022,66.01677,599963602.0902,Safely managed service
IND,India,total,Sanitation,2022,0.00187,26487.19272,Unimproved
IND,India,rural,Sanitation,2022,0,0,Unimproved
IND,India,urban,Sanitation,2022,0.00521,26501.69152,Unimproved
IND,India,total,Drinking water,2022,1.98156,28082124.53669,Unimproved
IND,India,rural,Drinking water,2022,2.2718,20646182.58033,Unimproved
IND,India,urban,Drinking water,2022,1.46271,7435955.83596,Unimproved
IRL,Ireland,rural,Drinking water,2022,97.03922,1745858.62198,At least basic
IRL,Ireland,urban,Drinking water,2022,95.40668,3075894.46736,At least basic
IRL,Ireland,total,Sanitation,2022,9.45807,475089.29913,Basic service
IRL,Ireland,rural,Sanitation,2022,22.84031,410926.21447,Basic service
IRL,Ireland,urban,Sanitation,2022,1.99018,64163.08603,Basic service
IRL,Ireland,total,Drinking water,2022,0,0,Basic service
IRL,Ireland,total,Sanitation,2022,6.79531,341335.61267,Limited service
IRL,Ireland,rural,Sanitation,2022,4.61914,83104.16826,Limited service
IRL,Ireland,urban,Sanitation,2022,8.0097,258231.45739,Limited service
