scenario,year,alpha3,bucketLatrine_urb,compostingToilet_urb,flushOpen_urb,flushPit_urb,flushSeptic_urb,flushSewer_urb,flushUnknown_urb,hangingToilet_urb,openDefecation_urb,other_urb,pitNoSlab_urb,pitSlab_urb,containerBased_urb,onsiteDumpedland_urb,emptyFrequency_urb,pitAdditive_urb,urine_urb,twinPits_urb,coverBury_urb,fecalSludgeTreated_urb,sewageTreated_urb,isWatertight_urb,hasLeach_urb,bucketLatrine_rur,compostingToilet_rur,flushOpen_rur,flushPit_rur,flushSeptic_rur,flushSewer_rur,flushUnknown_rur,hangingToilet_rur,openDefecation_rur,other_rur,pitNoSlab_rur,pitSlab_rur,containerBased_rur,onsiteDumpedland_rur,emptyFrequency_rur,pitAdditive_rur,urine_rur,twinPits_rur,coverBury_rur,fecalSludgeTreated_rur,sewageTreated_rur,isWatertight_rur,hasLeach_rur
SSP4,2100,TKL,0.000,0.000,0.000,0.012,0.057,0.747,0.026,0.000,0.000,0.022,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.040,0.031,0.627,0.028,0.000,0.009,0.046,0.002,0.213,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP4,2100,TKM,0.000,0.001,0.000,0.033,0.025,0.674,0.000,0.000,0.000,0.000,0.000,0.267,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.001,0.000,0.000,0.019,0.673,0.000,0.000,0.000,0.000,0.000,0.307,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.674,0.000,0.000
SSP4,2100,TLS,0.003,0.000,0.006,0.034,0.161,0.507,0.089,0.000,0.002,0.037,0.001,0.160,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.476,0.000,0.000,0.003,0.002,0.014,0.093,0.203,0.255,0.088,0.000,0.061,0.041,0.000,0.240,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.476,0.000,0.000
SSP4,2100,TON,0.000,0.000,0.000,0.000,0.706,0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.236,0.000,0.000,0.000,0.000,0.000,0.000,0.664,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.236,0.000,0.000
SSP4,2100,TTO,0.000,0.000,0.000,0.004,0.649,0.281,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.317,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000
SSP4,2100,TUN,0.000,0.000,0.000,0.000,0.033,0.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.076,0.011,0.969,0.011,0.011,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.531,0.000,0.969,0.000,0.000
SSP4,2100,TUR,0.000,0.000,0.000,0.000,0.030,0.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.011,0.010,0.972,0.010,0.010,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.188,0.159,0.972,0.159,0.159
SSP4,2100,TUV,0.013,0.013,0.000,0.010,0.925,0.017,0.000,0.000,0.008,0.014,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.039,0.000,0.000,0.048,0.785,0.106,0.000,0.000,0.000,0.021,0.001,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.421,0.000,0.000,0.000,0.000
SSP4,2100,TZA,0.006,0.000,0.005,0.012,0.000,0.501,0.027,0.002,0.167,0.024,0.044,0.212,0.000,0.100,3.000,0.000,0.000,0.000,0.338,0.000,0.427,0.000,0.000,0.000,0.001,0.000,0.032,0.000,0.189,0.000,0.010,0.440,0.000,0.062,0.266,0.000,0.100,3.000,0.000,0.000,0.000,0.197,0.000,0.427,0.000,0.000
SSP4,2100,UGA,0.003,0.001,0.026,0.018,0.018,0.577,0.124,0.006,0.060,0.000,0.035,0.132,0.002,0.100,3.000,0.000,0.000,0.000,0.218,0.000,0.536,0.000,0.000,0.002,0.000,0.006,0.047,0.000,0.290,0.096,0.011,0.300,0.000,0.008,0.240,0.000,0.100,3.000,0.000,0.000,0.000,0.161,0.000,0.536,0.000,0.000
SSP4,2100,UKR,0.000,0.000,0.000,0.000,0.032,0.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.134,0.088,0.970,0.088,0.088,0.000,0.000,0.000,0.000,0.010,0.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.970,0.000,0.000
SSP4,2100,UMI,0.000,0.000,0.000,0.012,0.057,0.747,0.026,0.000,0.000,0.022,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.040,0.031,0.627,0.028,0.000,0.009,0.046,0.002,0.213,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP4,2100,URY,0.000,0.000,0.000,0.000,0.215,0.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.789,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.789,0.000,0.000
SSP4,2100,USA,0.000,0.000,0.000,0.000,0.016,0.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.022,0.022,0.984,0.022,0.022,0.000,0.000,0.000,0.000,0.016,0.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.984,0.000,0.000
SSP4,2100,UZB,0.000,0.000,0.000,0.012,0.004,0.873,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.100,3.000,0.000,0.000,0.000,0.432,0.000,0.872,0.000,0.000,0.000,0.001,0.000,0.000,0.002,0.860,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.100,3.000,0.000,0.000,0.000,0.850,0.000,0.872,0.000,0.000
SSP4,2100,VAT,0.000,0.000,0.000,0.001,0.041,0.885,0.000,0.000,0.000,0.003,0.000,0.070,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.889,0.000,0.000,0.000,0.000,0.000,0.079,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP4,2100,VCT,0.000,0.000,0.000,0.007,0.666,0.268,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.624,0.302,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.268,0.000,0.000
SSP4,2100,VEN,0.000,0.000,0.000,0.000,0.001,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000
SSP4,2100,VGB,0.001,0.000,0.002,0.032,0.039,0.740,0.032,0.000,0.003,0.007,0.003,0.141,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.008,0.094,0.076,0.448,0.043,0.001,0.033,0.012,0.001,0.281,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP4,2100,VIR,0.000,0.000,0.000,0.000,0.246,0.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.748,0.000,0.000
SSP4,2100,VNM,0.000,0.000,0.000,0.000,0.421,0.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.382,0.000,0.511,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.444,0.000,0.511,0.000,0.000
SSP4,2100,VUT,0.000,0.001,0.000,0.018,0.221,0.634,0.000,0.000,0.000,0.000,0.000,0.126,0.000,0.100,3.000,0.000,0.000,0.000,0.084,0.215,0.608,0.215,0.215,0.000,0.001,0.000,0.059,0.102,0.489,0.000,0.000,0.000,0.000,0.000,0.349,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.608,0.000,0.000
SSP4,2100,WLF,0.000,0.000,0.000,0.012,0.057,0.747,0.026,0.000,0.000,0.022,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.040,0.031,0.627,0.028,0.000,0.009,0.046,0.002,0.213,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP4,2100,WSM,0.000,0.000,0.000,0.000,0.671,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.367,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.443,0.000,0.230,0.000,0.000
SSP4,2100,YEM,0.001,0.000,0.000,0.000,0.000,0.935,0.002,0.001,0.027,0.034,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.033,0.028,0.684,0.028,0.028,0.001,0.000,0.000,0.000,0.000,0.773,0.000,0.003,0.168,0.055,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.684,0.000,0.000
SSP4,2100,ZAF,0.000,0.000,0.000,0.000,0.028,0.963,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.100,3.000,0.000,0.000,0.000,0.024,0.023,0.963,0.023,0.023,0.000,0.000,0.000,0.000,0.023,0.967,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.963,0.000,0.000
SSP4,2100,ZMB,0.003,0.001,0.052,0.017,0.054,0.594,0.087,0.005,0.036,0.000,0.031,0.120,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.554,0.000,0.000,0.006,0.001,0.027,0.039,0.034,0.322,0.117,0.010,0.208,0.000,0.005,0.231,0.000,0.100,3.000,0.000,0.000,0.000,0.304,0.000,0.554,0.000,0.000
SSP4,2100,ZWE,0.000,0.001,0.000,0.003,0.046,0.703,0.000,0.000,0.000,0.049,0.000,0.198,0.000,0.100,3.000,0.000,0.000,0.000,0.048,0.004,0.702,0.004,0.004,0.000,0.001,0.000,0.001,0.031,0.739,0.000,0.000,0.000,0.000,0.000,0.228,0.000,0.100,3.000,0.000,0.000,0.000,0.299,0.000,0.702,0.000,0.000
SSP5,2025,ABW,0.001,0.000,0.002,0.025,0.231,0.572,0.031,0.000,0.001,0.014,0.000,0.123,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.001,0.001,0.005,0.078,0.314,0.323,0.034,0.000,0.024,0.017,0.000,0.203,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000
SSP5,2025,AFG,0.000,0.000,0.010,0.023,0.226,0.100,0.000,0.000,0.002,0.001,0.152,0.486,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.003,0.007,0.019,0.017,0.000,0.000,0.149,0.006,0.222,0.577,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000
SSP5,2025,AGO,0.004,0.000,0.040,0.000,0.756,0.117,0.000,0.000,0.078,0.005,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.002,0.017,0.003,0.059,0.056,0.007,0.000,0.012,0.671,0.007,0.101,0.065,0.170,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000
SSP5,2025,AIA,0.001,0.000,0.002,0.037,0.274,0.457,0.034,0.000,0.001,0.015,0.000,0.179,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.001,0.002,0.005,0.100,0.329,0.229,0.033,0.000,0.023,0.016,0.000,0.262,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000
SSP5,2025,ALA,0.000,0.000,0.000,0.006,0.065,0.870,0.000,0.000,0.000,0.002,0.001,0.056,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.882,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,ALB,0.000,0.002,0.009,0.056,0.014,0.912,0.005,0.000,0.000,0.000,0.001,0.001,0.000,0.100,3.000,0.000,0.000,0.000,0.064,0.038,0.170,0.038,0.038,0.000,0.000,0.000,0.000,0.000,0.851,0.000,0.000,0.000,0.001,0.000,0.148,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.000
SSP5,2025,AND,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.865,0.000,0.000
SSP5,2025,ARE,0.000,0.003,0.000,0.002,0.050,0.932,0.000,0.000,0.000,0.013,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.025,0.025,0.858,0.025,0.025,0.000,0.000,0.001,0.000,0.028,0.859,0.106,0.000,0.000,0.000,0.000,0.006,0.000,0.100,3.000,0.000,0.000,0.000,0.063,0.063,0.858,0.063,0.063
SSP5,2025,ARG,0.000,0.000,0.001,0.256,0.081,0.652,0.005,0.000,0.001,0.002,0.001,0.001,0.000,0.100,3.000,0.000,0.000,0.000,0.115,0.042,0.204,0.042,0.042,0.000,0.001,0.000,0.001,0.100,0.715,0.000,0.000,0.000,0.000,0.000,0.183,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.204,0.000,0.000
SSP5,2025,ARM,0.000,0.000,0.000,0.000,0.000,0.981,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.000,0.000,0.000,0.714,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.292,0.000,0.000
SSP5,2025,ASM,0.000,0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.656,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.656,0.000,0.000
SSP5,2025,ATF,0.002,0.000,0.000,0.001,0.000,0.609,0.003,0.001,0.072,0.084,0.000,0.228,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.021,0.000,0.269,0.000,0.004,0.227,0.060,0.000,0.417,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,ATG,0.000,0.000,0.000,0.132,0.725,0.020,0.000,0.000,0.011,0.010,0.000,0.102,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.853,0.001,0.000,0.000,0.003,0.001,0.000,0.036,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,AUS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.645,0.000,0.000
SSP5,2025,AUT,0.000,0.000,0.000,0.000,0.000,0.985,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.008,0.008,0.939,0.008,0.008,0.000,0.000,0.000,0.000,0.000,0.997,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.141,0.008,0.939,0.008,0.008
SSP5,2025,AZE,0.000,0.000,0.000,0.000,0.000,0.998,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.045,0.041,0.350,0.041,0.041,0.000,0.000,0.000,0.000,0.000,0.967,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000
SSP5,2025,BDI,0.000,0.001,0.000,0.017,0.275,0.032,0.001,0.001,0.005,0.000,0.183,0.485,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.002,0.000,0.000,0.004,0.000,0.000,0.001,0.024,0.000,0.486,0.483,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000
SSP5,2025,BEL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000
SSP5,2025,BEN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.692,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.032,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.586,0.414,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.017,0.000,0.018,0.000,0.000
SSP5,2025,BES,0.001,0.000,0.002,0.028,0.051,0.738,0.030,0.000,0.001,0.013,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.001,0.002,0.006,0.098,0.079,0.476,0.037,0.000,0.026,0.018,0.000,0.257,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000
SSP5,2025,BFA,0.000,0.000,0.000,0.023,0.066,0.013,0.002,0.001,0.067,0.000,0.024,0.804,0.002,0.100,3.000,0.000,0.000,0.000,0.119,0.000,0.018,0.000,0.000,0.000,0.004,0.001,0.001,0.000,0.001,0.000,0.004,0.499,0.000,0.094,0.396,0.000,0.100,3.000,0.000,0.000,0.000,0.086,0.000,0.018,0.000,0.000
SSP5,2025,BGD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.011,0.000,0.000,0.820,0.628,0.100,3.000,0.000,0.000,0.000,0.204,0.000,0.024,0.000,0.000,0.000,0.000,0.017,0.204,0.229,0.008,0.000,0.007,0.001,0.013,0.044,0.477,0.000,0.100,3.000,0.000,0.000,0.000,0.322,0.000,0.024,0.000,0.000
SSP5,2025,BGR,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.010,0.010,0.478,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.576,0.000,0.000,0.000,0.424,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.089,0.087,0.478,0.087,0.087
SSP5,2025,BHR,0.000,0.002,0.000,0.001,0.056,0.916,0.000,0.000,0.000,0.010,0.000,0.015,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.844,0.000,0.000,0.000,0.002,0.000,0.001,0.000,0.978,0.000,0.000,0.000,0.003,0.000,0.016,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.844,0.000,0.000
SSP5,2025,BHS,0.000,0.000,0.000,0.000,0.000,0.712,0.000,0.000,0.000,0.288,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.459,0.000,0.000,0.000,0.541,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000
SSP5,2025,BIH,0.000,0.000,0.005,0.000,0.153,0.833,0.000,0.000,0.000,0.002,0.001,0.006,0.000,0.100,3.000,0.000,0.000,0.000,0.039,0.039,0.193,0.039,0.039,0.000,0.000,0.000,0.000,0.250,0.747,0.000,0.000,0.000,0.000,0.000,0.003,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.193,0.000,0.000
SSP5,2025,BLM,0.001,0.000,0.002,0.028,0.051,0.738,0.030,0.000,0.001,0.013,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.006,0.098,0.079,0.476,0.037,0.000,0.026,0.018,0.000,0.257,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,BLR,0.000,0.000,0.000,0.000,0.000,0.990,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.041,0.051,0.717,0.051,0.051,0.000,0.000,0.000,0.000,0.000,0.836,0.000,0.000,0.000,0.164,0.000,0.000,0.000,0.100,3.000,0.000,0.000,0.000,0.271,0.000,0.717,0.000,0.000
SSP5,2025,BLZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.940,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.289,0.000,0.711,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000
SSP5,2025,BMU,0.001,0.000,0.002,0.028,0.051,0.738,0.030,0.000,0.001,0.013,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.006,0.098,0.079,0.476,0.037,0.000,0.026,0.018,0.000,0.257,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,BOL,0.000,0.002,0.001,0.020,0.153,0.688,0.001,0.000,0.010,0.000,0.021,0.104,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.032,0.000,0.025,0.066,0.087,0.000,0.000,0.305,0.000,0.213,0.272,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.084,0.000,0.000
SSP5,2025,BRA,0.000,0.000,0.014,0.000,0.000,0.750,0.000,0.000,0.001,0.005,0.010,0.220,0.000,0.100,3.000,0.000,0.000,0.000,0.049,0.027,0.223,0.027,0.027,0.000,0.000,0.028,0.000,0.000,0.094,0.000,0.000,0.049,0.088,0.032,0.709,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.223,0.000,0.000
SSP5,2025,BRB,0.000,0.001,0.000,0.087,0.087,0.060,0.000,0.000,0.000,0.005,0.000,0.760,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.003,0.000,0.000,0.053,0.057,0.000,0.000,0.000,0.017,0.000,0.870,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000
SSP5,2025,BRN,0.000,0.000,0.000,0.000,0.024,0.949,0.000,0.000,0.000,0.018,0.003,0.006,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.972,0.000,0.000,0.000,0.000,0.000,0.007,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000
SSP5,2025,BTN,0.003,0.000,0.008,0.023,0.344,0.416,0.070,0.002,0.013,0.000,0.014,0.107,1.000,0.100,3.000,0.000,0.000,0.000,0.244,0.000,0.024,0.000,0.000,0.000,0.000,0.041,0.000,0.334,0.012,0.000,0.000,0.000,0.046,0.334,0.233,0.000,0.100,3.000,0.000,0.000,0.000,0.552,0.000,0.024,0.000,0.000
SSP5,2025,BVT,0.001,0.000,0.002,0.028,0.051,0.738,0.030,0.000,0.001,0.013,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.006,0.098,0.079,0.476,0.037,0.000,0.026,0.018,0.000,0.257,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,BWA,0.004,0.001,0.006,0.113,0.054,0.059,0.115,0.000,0.003,0.054,0.001,0.590,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.002,0.004,0.011,0.207,0.040,0.020,0.072,0.000,0.047,0.038,0.001,0.558,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000
SSP5,2025,CAF,0.000,0.073,0.003,0.009,0.007,0.004,0.000,0.031,0.061,0.001,0.511,0.300,0.000,0.100,3.000,0.000,0.000,0.000,0.234,0.000,0.018,0.000,0.000,0.000,0.066,0.000,0.002,0.000,0.000,0.000,0.044,0.391,0.002,0.443,0.052,0.000,0.100,3.000,0.000,0.000,0.000,0.057,0.000,0.018,0.000,0.000
SSP5,2025,CAN,0.000,0.000,0.000,0.000,0.065,0.935,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.100,3.000,0.000,0.000,0.000,0.003,0.080,0.690,0.080,0.080,0.000,0.000,0.000,0.000,0.344,0.656,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.100,3.000,0.000,0.000,0.000,0.017,0.278,0.690,0.278,0.278
SSP5,2025,CCK,0.000,0.000,0.000,0.011,0.056,0.750,0.025,0.000,0.000,0.022,0.000,0.136,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.035,0.027,0.634,0.028,0.000,0.008,0.052,0.002,0.211,0.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SSP5,2025,CHE,0.000,0.003,0.000,0.002,0.009,0.984,0.000,0.000,0.000,0.002,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.000,0.000,0.980,0.000,0.000,0.000,0.003,0.000,0.003,0.009,0.983,0.000,0.000,0.000,0.002,0.000,0.000,1.000,0.100,3.000,0.000,0.000,0.000,0.008,0.008,0.980,0.008,0.008
