gid,alpha3,totalPopulation,fractionUrban
ZNC.1_1,ZNC,73254,0.62
ZNC.2_1,ZNC,96128,0.803
ZNC.3_1,ZNC,15531,0.0
ZNC.4_1,ZNC,20387,0.0
ZNC.5_1,ZNC,134969,0.85
ZWE.1_1,ZWE,609872,0.967
ZWE.2_1,ZWE,2225799,0.992
ZWE.3_1,ZWE,2388367,0.222
ZWE.4_1,ZWE,1678752,0.148
ZWE.5_1,ZWE,2083736,0.281
ZWE.6_1,ZWE,2257399,0.261
ZWE.7_1,ZWE,2093331,0.116
ZWE.8_1,ZWE,979419,0.107
ZWE.9_1,ZWE,881911,0.104
ZWE.10_1,ZWE,2170836,0.224
